conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1798354854001484204,Wed Jun 05 14:10:38 +0000 2024,12,@jokowi @narendramodi Pak pulau sumatera lagi kena masalah listrik. Ga usa bahas² yg lain dulu. Ini rakyatmu lho yg lagi menderita.,1798356760497131893,,jokowi,in,Secret,0,1,2,https://x.com/Vari_0us/status/1798356760497131893,65598438,Vari_0us
1798341029701284260,Wed Jun 05 13:08:07 +0000 2024,3,Menteri ESDM menginstruksikan PLN untuk menginvestigasi dan mengaudit pemadaman listrik di Sumatera. https://t.co/3U8uw0iXkb #Ekonomi #Kompas59,1798341029701284260,,,in,"Palmerah, Jakarta",1,2,0,https://x.com/hariankompas/status/1798341029701284260,255866913,hariankompas
1798544848578044291,Thu Jun 06 02:38:01 +0000 2024,127,Anggota Komisi VI dari @FPKSDPRRI Mendesak PLN Segera Atasi Gangguan/Padamnya Listrik di Sumatera yg sudah sangat mengganggu kehidupan dan kegiatan warga di Sumatera. https://t.co/Netk49bzIe,1798544848578044291,,,in,Jakarta Capital Region,0,1,45,https://x.com/hnurwahid/status/1798544848578044291,86012022,hnurwahid
1798306418929635772,Wed Jun 05 10:50:35 +0000 2024,7,YLKI Dorong PLN Bayarkan Kompensasi kepada Pelanggan Terdampak Pemadaman Listrik Bergilir di Sumatera https://t.co/GMYGPeDa6k #TempoBisnis,1798306418929635772,,,in,Indonesia,0,0,1,https://x.com/tempodotco/status/1798306418929635772,18129942,tempodotco
1798641499216966127,Thu Jun 06 16:22:34 +0000 2024,3,@goodfines @hidayatev Bahkan wktu kejadian mati listrik total di sumatera kmren org2 sumatera yg mengkritik Yang jawa2 aja gara2 gk ada yg ngangkat ke publik itu gue liat kbnyakan yg dri daerah Sumatra bagian Utara ny pdhl biang kerok nya dri pembangkit di Sumsel tpi org Sumsel kek bomat2 aj njir,1798752352280936874,,goodfines,in,Somewhere in the Nusantara ,0,2,0,https://x.com/KRathalos97/status/1798752352280936874,1632254408221396992,KRathalos97
1798694910218154371,Thu Jun 06 12:35:57 +0000 2024,2,Jangankan pendidikan itu listrik aja kagak setara antar pulau. Liat sumatera mati lampu selama itu diem2 bae ni pemerintah.,1798695320597196810,,avonleastea,in,,0,0,0,https://x.com/avonleastea/status/1798695320597196810,1151367398504583168,avonleastea
1798245239704170799,Wed Jun 05 06:47:29 +0000 2024,3,Harap maklum untuk area Sumatera yang kena pemadaman listrik yaa,1798245239704170799,,,in,"Tokyo-to, Japan",1,0,0,https://x.com/txtanakbioskop/status/1798245239704170799,1191622736801456128,txtanakbioskop
1799498738563760564,Sat Jun 08 23:11:21 +0000 2024,7,@DrEvaChaniago Yakkk....ampunnn....apakah Dirut PLN tdk melapor kpd atasannya klo ada pemadaman/kerusakan Transmisi Listrik se Sumatera selama 2 hari loh atau Menterinya cuek beibeh emang gw pikirin,1799580002444619943,,DrEvaChaniago,in,,0,0,4,https://x.com/Budionotaslim3/status/1799580002444619943,1395713255637585923,Budionotaslim3
1798042836618953169,Tue Jun 04 17:23:12 +0000 2024,9,Gokil sih. Bisa-bisanya satu pulau Sumatera dari Aceh sampai Lampung blackout dari sore. Tapi tentu saja gak heboh karena kejadiannya gak di Jawa. https://t.co/yVWHlrLq9T,1798042836618953169,,,in,Jakarta Capital Region,2,2,8,https://x.com/dnayr_/status/1798042836618953169,236810104,dnayr_
1797954848207585479,Tue Jun 04 11:33:34 +0000 2024,2,Gangguan pada gardu induk transmisi yang berada di SUTT 275KV Linggau-Lahat menjadi penyebab padamnya listrik hampir di seluruh wilayah Sumsel. https://t.co/Yl9MQ4Tvq7,1797954848207585479,,,in,Jakarta,0,0,1,https://x.com/kompascom/status/1797954848207585479,23343960,kompascom
